TweetDate,TweetText,TweetAuthor,TweetLocation,AllHashtags
2021-03-25 23:15:06,"As students head back to the classroom, we asked local educators to share their thoughts during recent #COVIDVaccine appointments. Jessie Cruz, higher education coordinator for Compton Unified School District, shared his hopes for the future and the importance of vaccine equity. https://t.co/kt8106BTDp",KPSouthBay,"Harbor City, CA",['COVIDVaccine']
2021-03-25 23:15:04,"Let's get vaccinated, #HumboldtPark! On Saturday at 10 a.m. you can learn about the city of Chicago's plan to prioritize the #COVID19Vaccine for those who live in Humboldt Park. https://t.co/YV5O3Rhn8f",ErieFamHealth,"Chicago, IL","['HumboldtPark', 'COVID19Vaccine']"
2021-03-25 23:15:03,"#CovidVaccine update: 

- Extreme fatigue. 
- Pressure on my sinuses: I had MAJOR congestion that triggered migraines twice last year. 
- Pressure in my head so that I keep having to take my wig off during the day lol
- Sore arm which is to be expected. 

That’s it praise God.",Makxxy,,['CovidVaccine']
2021-03-25 23:15:01,"Free @krispykreme doughnuts, cash, and even #marijuana — businesses pile on the perks for getting #vaccinated https://t.co/azlvtKF2Lf w/@kroger #CannabisNews #KrispyKreme #CovidVaccine #COVIDVaccines",paima27,"San Francisco, CA","['marijuana', 'vaccinated', 'CannabisNews', 'KrispyKreme', 'CovidVaccine', 'COVIDVaccines']"
2021-03-25 23:14:52,"A thoughtful, articulate piece by John Elder on #CovidVaccine rollout ‘hysteria’: Direct result of the hyperbolic over-promising of the #SmirkAndMirrors team, led by the #HollowMan who likes playing dress-up #auspol   https://t.co/20KTWnrDkN",davidlamond,"Sydney, Australia","['CovidVaccine', 'SmirkAndMirrors', 'HollowMan', 'auspol']"
2021-03-25 23:14:52,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",dcrow1951,"Stuart, FL","['KrispyKreme', 'vaccinated']"
2021-03-25 23:14:48,"RT @lizlovesmusic: Ready for my first dose! And it’s 70 degrees out today here in Ithaca
 🌸☀️🌺
Don’t tell me this town ain’t got no ❤️ You…",SheilaPierce51,"Oregon, USA",[]
2021-03-25 23:14:43,"Vaccine passport to go to the pub/bar. 🤨 Tell me how this works for anyone yet to have the vaccine/can’t have it?!  On average 1 person a week goes into ICU aged 15-44 (ONS), so 52 a year. How is it fair to this group who aren’t at-risk 🤷🏻‍♀️ #CovidVaccine",sophiefox1,Lincoln,['CovidVaccine']
2021-03-25 23:14:31,"Getting #vaccinated tomorrow, thought I’d load up on #zinc to help the immune response #beef https://t.co/YVMs3nGOkf",tylermelroe,"South Dakota, USA","['vaccinated', 'zinc', 'beef']"
2021-03-25 23:14:24,Grateful for @dianefrancis1 and her advocacy on #CovidVaccine fiasco in Ontario. Evidence is piling up: @fordnation and @celliottability need to do the right thing and properly vaccinate the elderly. Two doses on schedule. https://t.co/iJaZCNRSa7 @BogochIsaac,ian_doha,"Toronto, Canada",['CovidVaccine']
2021-03-25 23:14:21,"RT @RaymondChoPC: Got my #COVID19Vaccine shot today. A big #ThankYou to the nurses and all the #HealthcareHeroes!!!

I encourage every elig…",kevin_geenen,"Hamilton, Ontario","['COVID19Vaccine', 'ThankYou', 'HealthcareHeroes']"
2021-03-25 23:14:17,"I've officially been ""microchipped""...catch me if you can Bill Gates 🙃🤣. #CovidVaccine #COVID19 https://t.co/YQDIlRZKBB",MarinaYakou,"Melbourne, Victoria","['CovidVaccine', 'COVID19']"
2021-03-25 23:14:09,"RT @RaymondChoPC: Got my #COVID19Vaccine shot today. A big #ThankYou to the nurses and all the #HealthcareHeroes!!!

I encourage every elig…",codymwelton,,"['COVID19Vaccine', 'ThankYou', 'HealthcareHeroes']"
2021-03-25 23:14:06,"RT @SW_PublicHealth: 1/2 Update: Additional groups are now eligible for the #CovidVaccine in our region.

✔Indigenous adults aged 16 or old…",votesmithezt,"Innerkip, Ontario",['CovidVaccine']
2021-03-25 23:13:54,"Forgive me if I missed something, but is this commonplace to pay an admin fee? #COVID19 #CovidVaccine #Billings #Montana #BillingsMT #COVID19Vaccine https://t.co/bXf5L1RrLd",theloganbradley,"Montana, USA","['COVID19', 'CovidVaccine', 'Billings', 'Montana', 'BillingsMT', 'COVID19Vaccine']"
2021-03-25 23:13:54,#DoItForTheDonut.  Thanks @krispykreme . Thanks @pfizer .  #Vaccinated https://t.co/FiWTaYlXW8,aliza_stern,,"['DoItForTheDonut', 'Vaccinated']"
2021-03-25 23:13:52,"RT @ReviveTheUSnow: Love this!

2 months ago, only 8% of people over 65 got ther 1st Covid vaccine

Today there are 75%!

Go @JoeBiden! 

#…",DoyenneSolace,CANADA,[]
2021-03-25 23:13:50,All the kids will be after fake #CovidVaccine #passports instead of fake IDs now. #Pubs,DrSelvarajah,"London, United Kingdom ","['CovidVaccine', 'passports', 'Pubs']"
2021-03-25 23:13:45,RT @dreambignv: “My name is Jose Silva. I received the vaccine because: it’s necessary so we can get rid of this virus for the good of ever…,campskunk,somewhere that's 70 and sunny,[]
2021-03-25 23:13:04,"RT @IslanderNews: Florida Governor Ron DeSantis announces that starting Monday, April 5, all individuals age 18 and older will be eligible…",keybiscayne,Key Biscayne,[]
2021-03-25 23:12:58,RT @CharlesJGerardo: What do you get when you cross an Infectious Diseases expert with an Emergency Physician? Two girls who participate in…,snaggie1,"Durham, NC",[]
2021-03-25 23:12:38,RT @Lauren__Harding: Feeling 10 feet tall running into work to get my 2nd dose of the #CovidVaccine vaccine this morning. So grateful to sc…,Shonamaxwell8,,['CovidVaccine']
2021-03-25 23:12:31,"RT @MarketScientist: More than 2 million people have been vaccinated during last 11 days in India 👏👏

This is fastest in the world so far💪…",MarketScientlst,,[]
2021-03-25 23:12:27,"RT @rvenkayya: We chose not to develop our own #CovidVaccine to avoid distraction from #dengue.

We're now supporting 3 other companies' CO…",FN_Boston,"Boston, MA","['CovidVaccine', 'dengue']"
2021-03-25 23:12:15,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",KathleenL362,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:12:15,Things that made my 3yo angry today: we got our #CovidVaccine before he did and that’s not fair. #momlife #toddlerlife,yamandarae,,"['CovidVaccine', 'momlife', 'toddlerlife']"
2021-03-25 23:12:10,"RT @axidentaliberal: Are we finally done with this nonsense story about Biden doing a press conference

We've got a country to fix

We are…",jpeterse5525,"California, USA",[]
2021-03-25 23:12:06,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",AmishHomo,"Pennsylvania, USA","['KrispyKreme', 'vaccinated']"
2021-03-25 23:12:04,"RT @Cal_OES: 🚨ALERT!!🚨More Californians will soon be eligible to receive their #CovidVaccine! #VaccinesWork #VaccineEquity 
➡️Starting Apri…",AlamedaCOE,"Hayward, CA","['CovidVaccine', 'VaccinesWork', 'VaccineEquity']"
2021-03-25 23:12:04,RT @SatyaForMadison: Vaccinated! Thank you @PublicHealthMDC! #FauciOuchie #VaccinesWork #VaccinesSaveLives #vaccinated https://t.co/dbTRFJS…,PublicHealthMDC,"Madison/Dane County, WI","['FauciOuchie', 'VaccinesWork', 'VaccinesSaveLives', 'vaccinated']"
2021-03-25 23:11:46,If you aren't already eligible you might be able to get vaccinated. *If you live in St. Lawrence County.* #vaccine #CovidVaccine https://t.co/GIISuI1zvR,ncpr,"Canton, New York, USA","['vaccine', 'CovidVaccine']"
2021-03-25 23:11:46,"RT @ReviveTheUSnow: Love this!

2 months ago, only 8% of people over 65 got ther 1st Covid vaccine

Today there are 75%!

Go @JoeBiden! 

#…",1st_Julianna,Chicago,[]
2021-03-25 23:11:45,"My bestie just called, got his J&amp;J shot EARLY. That's TWO awesome people I've heard from today with good news!

Sounded so happy and deserves it after all his family has been through and lost. 

Happy news from good people today ... this makes me smile 🙏

#COVIDVaccine https://t.co/sgWcJhySF0",Turntablez,"Raleigh, NC",['COVIDVaccine']
2021-03-25 23:11:39,"RT @EatDrinkCLE: Looking for a COVID vaccine appt? @GiantEagle is hosting a mass vaccination clinic in Independence.

https://t.co/P43smKb7…",KellyBrouse,off the streets of Cleveland,[]
2021-03-25 23:11:34,"Africa’s Vaccine Rollout – The Highs &amp; Lows 

#Africa #vaccine #COVID19 #CoronaVirusUpdates #pandemc #CovidVaccine #COVIDVaccination #SouthAfricaVsGhana #SouthAfricaVsGhana #Corona 

https://t.co/Te2p5wqIeV via @TheTaiwanTimes",TheTaiwanTimes,Taiwan,"['Africa', 'vaccine', 'COVID19', 'CoronaVirusUpdates', 'pandemc', 'CovidVaccine', 'COVIDVaccination', 'SouthAfricaVsGhana', 'SouthAfricaVsGhana', 'Corona']"
2021-03-25 23:11:33,Would these idiots on  #bbcqt.  Insist on having kids and elderly in Eu #vaccinated  before getting their own kids and grandparents #vaccinated  ? . Stupid Lefty #NHS worker thinks we have millions of #vaccines sitting around unused ? She works in the #NHS !  @bbcquestiontime,NeilEastell,East Kent ,"['bbcqt', 'vaccinated', 'vaccinated', 'NHS', 'vaccines', 'NHS']"
2021-03-25 23:11:33,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",maggied0526,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:11:33,"@SkyNews How easily could these certificates be faked, would be the real question?.. 
#vaccinepassports 
#covidvaccine",Integercode,"England, United Kingdom","['vaccinepassports', 'covidvaccine']"
2021-03-25 23:11:30,"RT @MarketScientist: 92 countries have approached India for corona vaccines....

🇮🇳 India is going to become vaccine hub of the world✌

#Co…",MarketScientlst,,[]
2021-03-25 23:11:30,"57 Rite Aids show #CovidVaccine slots in CA:
Apple Valley
Banning
Beaumont
Cathedral City
Chula Vista
Desert Hot Springs
Escondido
Fresno
Indio
Los Angeles
Needles
Palm Springs
San Diego
Santa Monica
Temecula
Twentynine Palms
Victorville
Yucca Valley",VaccineCa,,['CovidVaccine']
2021-03-25 23:11:29,"Shot one, done! #CovidVaccine https://t.co/l5vTI5qRGc",RedheadBabyMama,"Atlanta, GA",['CovidVaccine']
2021-03-25 23:11:20,"RT @macovidvaxhelp: Faces of our #VaccineEquity efforts, a thread🧵

We helped a homebound 72yr old man with ALS &amp; on a ventilator. Our volu…",emilyisanurse,"Somerville, MA",['VaccineEquity']
2021-03-25 23:11:02,Got my first #CovidVaccine and also found a #shinypokemon while I was waiting my luck is on point today. https://t.co/IW8vPomjHP,TheSquillien,"Sachse, TX","['CovidVaccine', 'shinypokemon']"
2021-03-25 23:10:57,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",gkrad9,"Richmond Hill, Ontario","['KrispyKreme', 'vaccinated']"
2021-03-25 23:10:53,"Florida Governor Ron DeSantis announces that starting Monday, April 5, all individuals age 18 and older will be eligible to receive the vaccine.  https://t.co/wFYjjH9ZSB

#islandernews #keybiscayne #vaccine #CovidVaccine #coronavirus",IslanderNews,"Key Biscayne, FL, US, 33149","['islandernews', 'keybiscayne', 'vaccine', 'CovidVaccine', 'coronavirus']"
2021-03-25 23:10:28,"@FionaCLoud @frank_dor @mkwillicombe @kidneycareuk Well done on 2ndDose time, hoping I get mine soon #CovidVaccine",starukkiwi,"High Peak, Derbyshire, England",['CovidVaccine']
2021-03-25 23:10:14,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",PennyM55,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:10:10,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",KimMoments,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:10:10,"RT @PunkRockBowling: PSA : PUNKS ARE GETTING VAXED
It's true! More &amp; more of our #Punk family from around the 🌍 are getting the jab so that…",PhxRawks,,['Punk']
2021-03-25 23:10:09,This vaccine situation at the United Center is intense!!! Whew!!! #CovidVaccine #chicago,tjh26,Chicago,"['CovidVaccine', 'chicago']"
2021-03-25 23:10:05,RT @JenetAllDay: Woo-hoo Long Beach! #LongBeach #CovidVaccine #vaccinations,jewelbarnettphd,,"['LongBeach', 'CovidVaccine', 'vaccinations']"
2021-03-25 23:10:00,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",MonekaOla,,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:09:40,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",Windyfurr,middle of nowhere,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:09:27,"Second dose in. I feel the 5g getting stronger already! ;) Kidding. Seriously, folks. Take care of yourselves. #COVID19 is no joke. #vaccinated",DirectorCarey,"Fresno, CA","['COVID19', 'vaccinated']"
2021-03-25 23:09:25,RT @INTERPOL_HQ: ⚠️Ordering a #COVID19Vaccine online will only get you a fake product. It's not worth the risk.⚠️ https://t.co/gAGmbCq91K,ferrycumana,,['COVID19Vaccine']
2021-03-25 23:09:24,"Faces of our #VaccineEquity efforts, a thread🧵

We helped a homebound 72yr old man with ALS &amp; on a ventilator. Our volunteers Abby McGee &amp; @CarolineM booked J&amp;J vaccine for him 5 mins away, the only way he could have been #vaccinated

We are not 😭, you are!

From his caregiver: https://t.co/eRCYxr5hcY",macovidvaxhelp,Greater Boston Area,"['VaccineEquity', 'vaccinated']"
2021-03-25 23:09:18,"It's still #MarchMadness and former @WhiteHouse press secretary @KayleighMcEnany who is currently a contributor for @FoxNews accidentally used the word ""feet"" on the administration of the #COVID19Vaccine under #OperationWarpSpeed by President @Trump before leaving #WashingtonDC. https://t.co/psaFNnoizo",TBlackwe85,"Washington, DC/Baltimore, MD","['MarchMadness', 'COVID19Vaccine', 'OperationWarpSpeed', 'WashingtonDC']"
2021-03-25 23:09:10,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",informitch,South Florida,"['KrispyKreme', 'vaccinated']"
2021-03-25 23:09:08,"RT @axidentaliberal: Are we finally done with this nonsense story about Biden doing a press conference

We've got a country to fix

We are…",cynthia_ann,"California, USA",[]
2021-03-25 23:08:58,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",aidoflea,"Dublin, Ireland.","['KrispyKreme', 'vaccinated']"
2021-03-25 23:08:53,2nd Dose of #COVIDVaccine 💉well under way. If you received your FIRST DOSE of the vaccine at one of the Rotherham sites on or before 10th January 2021 and HAVE NOT received an appointment for your SECOND DOSE please contact us on the details below: ⬇️⬇️⬇️#COVID19 #VaccinesWork https://t.co/L4ic6AmFb5,Stag_RosePPG,"Rotherham, England","['COVIDVaccine', 'COVID19', 'VaccinesWork']"
2021-03-25 23:08:45,The vaccine maker fears the new roadblocks could disrupt pandemic-fighting efforts. #FMTNews #Pfizer #Covid19Vaccine #EU  https://t.co/XpZUMlqCOl,fmtoday,Malaysia,"['FMTNews', 'Pfizer', 'Covid19Vaccine', 'EU']"
2021-03-25 23:08:40,MARK YOUR CALENDARS! April 15 is no longer Tax Day- it’s Vaccination day!!!!California sets date for when vaccine eligibility will open to everyone #covidvaccine https://t.co/sN8G1U5rW3,MiaMcTso,"California, USA",['covidvaccine']
2021-03-25 23:08:34,"RT @MaryLTrump: It's been a long fucking year. Have a donut.

#KrispyKreme #vaccinated",ncjenferrell,"SW Wake County, NC","['KrispyKreme', 'vaccinated']"
2021-03-25 23:08:09,"RT @scrennie: putting this separately, gets a bit lost with paper visual abstract. Great interview by @Scalpel_Deborah. @RACSurgeons @minhe…",LiangRhea,"Gold Coast, Queensland",[]
2021-03-25 23:08:07,What do you get when you cross an Infectious Diseases expert with an Emergency Physician? Two girls who participate in #COVIDVaccine research. @dukeemergency @dukemedicine @DukeMedSchool @DukeEMPharmD @DukeSurgery @MaryEKlotman @ACEPNow @SAEMonline @IDSA @AliRaja_MD @pfizer https://t.co/MAzLM9umA4,CharlesJGerardo,,['COVIDVaccine']
2021-03-25 23:08:05,"RT @INTERPOL_HQ: The only way to get a legitimate #COVID19Vaccine is from national healthcare regulators.

Buying online is dangerous busin…",ferrycumana,,['COVID19Vaccine']
2021-03-25 23:07:58,"RT @scrennie: putting this separately, gets a bit lost with paper visual abstract. Great interview by @Scalpel_Deborah. @RACSurgeons @minhe…",chrisvarghese98,New Zealand,[]
2021-03-25 23:07:51,"RT @MarkBuckton1970: Africa’s Vaccine Rollout – The Highs &amp; Lows 

#Africa #vaccine #COVID19 #CoronaVirusUpdates #pandemc #CovidVaccine #CO…",TheTaiwanTimes,Taiwan,"['Africa', 'vaccine', 'COVID19', 'CoronaVirusUpdates', 'pandemc', 'CovidVaccine']"
2021-03-25 23:07:44,Watching @bbcquestiontime #bbcqt What we need to remember is that the EU has always been a net exporter of medicines while the UK is a net importer. It is the same with the #CovidVaccine @LibDems @ALDC @libdemlocalgov @PenrithBorderLD @euromove @TheNewEuropean @electoralreform,aw_dem,Cumbria,"['bbcqt', 'CovidVaccine']"
2021-03-25 23:07:40,Relieved and beyond belief. My mom got her second Pfizer shot. #vaccinated @LoudounCoGovt. Thank you to the firefighters and all the volunteers at the Loudoun County Center. We are indebted to you. https://t.co/FGBBwVWQwP,amenasaiyid,Washington DC,['vaccinated']
